id;sex;age;chest;height;body_mass;year_birth;cw;alive;y_before_death;terminal;season_measure;Township;measure;bm;division
78;B;25.5633128;355.6;228.6;NA;15;origin3;Y;NA;0;season3;F;estimated;2756.4345668;G
78;B;28.46543463;355.6;233.68;NA;15;origin3;Y;NA;0;season3;F;estimated;2845.6901668;G
78;B;30.37097878;355.6;236.22;NA;15;origin3;Y;NA;0;season2;F;estimated;2890.3179668;G
78;B;31.30184805;347.98;231.14;NA;15;origin3;Y;NA;0;season2;F;estimated;2731.865943852;G
78;B;32.34770705;360.68;236.22;NA;15;origin3;Y;NA;0;season2;F;estimated;2940.231488512;G
78;B;33.36344969;340.36;236.22;NA;15;origin3;Y;NA;0;season2;F;estimated;2758.733752448;G
78;B;37.58247775;345.44;241.3;NA;15;origin3;Y;NA;0;season3;F;estimated;2888.824698768;G
78;B;38.2477755;347.98;241.3;NA;15;origin3;Y;NA;0;season2;F;estimated;2910.377143852;G
78;B;39.56194387;347.98;238.76;NA;15;origin3;Y;NA;0;season3;F;estimated;2865.749343852;G
78;B;40.32854209;350.52;238.76;NA;15;origin3;Y;NA;0;season2;F;estimated;2888.058303552;G
78;B;42.11635866;345.44;236.22;NA;15;origin3;Y;NA;0;season2;F;estimated;2799.569098768;G
78;B;43.24982888;358.14;238.76;NA;15;origin3;Y;NA;0;season2;F;estimated;2959.524270348;G
78;B;45.31143053;353.06;243.84;NA;15;origin3;Y;NA;0;season2;F;estimated;3000.379377868;G
78;B;46.66940452;358.14;241.3;NA;15;origin3;Y;NA;0;season3;F;estimated;3004.152070348;G
78;B;51.12388775;358.14;246.38;NA;15;origin3;Y;NA;0;season2;F;estimated;3093.407670348;G
78;B;51.16769336;358.14;246.38;NA;15;origin3;Y;NA;0;season2;F;estimated;3093.407670348;G
78;B;53.10882957;355.6;246.38;NA;15;origin3;Y;NA;0;season2;F;estimated;3068.8291668;G
78;B;53.44832307;355.6;246.38;NA;15;origin3;Y;NA;0;season3;F;estimated;3068.8291668;G
78;B;53.92744695;363;241;3086;15;origin3;Y;NA;0;season1;F;measured;3086;G
81;B;26.73785079;347.98;236.22;NA;28;origin1;Y;NA;0;season2;F;estimated;2821.121543852;G
81;B;36.72279261;355.6;243.84;NA;28;origin1;Y;NA;0;season2;F;estimated;3024.2013668;G
81;B;37.68651608;335.28;246.38;NA;28;origin1;Y;NA;0;season2;F;estimated;2899.435664592;G
81;B;38.71868583;340.36;248.92;NA;28;origin1;Y;NA;0;season2;F;estimated;2981.872752448;G
81;B;39.97535934;353;251;NA;28;origin1;Y;NA;0;season3;F;estimated;3125.627;G
81;B;40.05475702;353;251;NA;28;origin1;Y;NA;0;season3;F;estimated;3125.627;G
81;B;40.13415469;356;251;NA;28;origin1;Y;NA;0;season3;F;estimated;3153.82301;G
81;B;40.21902806;356;251;NA;28;origin1;Y;NA;0;season3;F;estimated;3153.82301;G
81;B;40.32580424;356;251;NA;28;origin1;Y;NA;0;season1;F;estimated;3153.82301;G
81;B;40.3504449;361;251;NA;28;origin1;Y;NA;0;season1;F;estimated;3203.16156;G
81;B;40.42710472;361;249;3078;28;origin1;Y;NA;0;season1;F;measured;3078;G
81;B;40.57768652;353;251;3370;28;origin1;Y;NA;0;season1;F;measured;3370;G
81;B;40.64613279;351;251;3539;28;origin1;Y;NA;0;season2;F;measured;3539;G
81;B;40.7063655;348;251;3177;28;origin1;Y;NA;0;season2;F;measured;3177;G
81;B;40.81861739;366;251;3177;28;origin1;Y;NA;0;season2;F;measured;3177;G
81;B;40.8843258;366;251;NA;28;origin1;Y;NA;0;season2;F;estimated;3255.43161;G
81;B;40.92265572;356;251;NA;28;origin1;Y;NA;0;season3;F;estimated;3153.82301;G
81;B;41.07323751;351;251;NA;28;origin1;Y;NA;0;season3;F;estimated;3107.41596;G
81;B;41.09240246;361;249;3295;28;origin1;Y;NA;0;season3;F;measured;3295;G
81;B;41.17453799;356;249;3215;28;origin1;Y;NA;0;season3;F;measured;3215;G
81;B;41.25393566;358;249;3248;28;origin1;Y;NA;0;season1;F;measured;3248;G
81;B;41.34702259;353;249;3345;28;origin1;Y;NA;0;season1;F;measured;3345;G
81;B;41.58521561;338;249;3183;28;origin1;Y;NA;0;season1;F;measured;3183;G
81;B;41.66187543;325;226;2495;28;origin1;Y;NA;0;season2;F;measured;2495;G
81;B;41.74401095;358;246;3295;28;origin1;Y;NA;0;season2;F;measured;3295;G
81;B;41.80424367;351;251;3276;28;origin1;Y;NA;0;season2;F;measured;3276;G
81;B;41.90554415;345;249;3268;28;origin1;Y;NA;0;season2;F;measured;3268;G
81;B;41.98494182;358;249;3323;28;origin1;Y;NA;0;season3;F;measured;3323;G
81;B;42.0698152;361;254;3332;28;origin1;Y;NA;0;season3;F;measured;3332;G
81;B;42.16837782;351;254;2975;28;origin1;Y;NA;0;season3;F;measured;2975;G
81;B;42.24229979;351;251;3058;28;origin1;Y;NA;0;season3;F;measured;3058;G
81;B;42.28336756;353;249;3150;28;origin1;Y;NA;0;season1;F;measured;3150;G
81;B;42.41752225;351;249;2994;28;origin1;Y;NA;0;season1;F;measured;2994;G
81;B;42.48596851;351;249;2968;28;origin1;Y;NA;0;season1;F;measured;2968;G
82;B;21.33333333;340.36;220.98;NA;19;origin3;Y;NA;0;season2;N;estimated;2490.966952448;F
82;B;22.27241615;345.44;231.14;NA;19;origin3;Y;NA;0;season2;N;estimated;2710.313498768;F
82;B;24.32580424;345.44;231.14;NA;19;origin3;Y;NA;0;season2;N;estimated;2710.313498768;F
82;B;26.25051335;345.44;231.14;NA;19;origin3;Y;NA;0;season2;N;estimated;2710.313498768;F
82;B;27.57563313;365.76;254;NA;19;origin3;Y;NA;0;season3;N;estimated;3305.565668688;F
82;B;30.33538672;340.36;256.54;NA;19;origin3;Y;NA;0;season2;N;estimated;3115.756152448;F
82;B;32.27378508;347.98;256.54;NA;19;origin3;Y;NA;0;season2;N;estimated;3178.143943852;F
82;B;33.33880903;347.98;256.54;NA;19;origin3;Y;NA;0;season2;N;estimated;3178.143943852;F
82;B;34.23408624;345.44;256.54;NA;19;origin3;Y;NA;0;season2;N;estimated;3156.591498768;F
82;B;35.17590691;350.52;256.54;NA;19;origin3;Y;NA;0;season2;N;estimated;3200.452903552;F
82;B;36.21629021;355.6;256.54;NA;19;origin3;Y;NA;0;season2;N;estimated;3247.3403668;F
82;B;37.11978097;368.3;256.54;NA;19;origin3;Y;NA;0;season1;N;estimated;3377.7980307;F
82;B;37.15263518;368.3;256.54;NA;19;origin3;Y;NA;0;season1;N;estimated;3377.7980307;F
82;B;38.15195072;368.3;256.54;NA;19;origin3;Y;NA;0;season1;N;estimated;3377.7980307;F
82;B;40.10677618;370.84;256.54;NA;19;origin3;Y;NA;0;season1;N;estimated;3406.159107328;F
82;B;48.00273785;356;254;3181;19;origin3;Y;NA;0;season1;N;measured;3181;F
82;B;48.1724846;NA;NA;3342;19;origin3;Y;NA;0;season2;N;measured;3342;F
82;B;48.25188227;381;261.62;NA;19;origin3;Y;NA;0;season2;N;estimated;3616.42416;F
82;B;48.49007529;NA;NA;3312;19;origin3;Y;NA;0;season2;N;measured;3312;F
82;B;48.54757016;360;253;3340;19;origin3;Y;NA;0;season3;N;measured;3340;F
86;B;43.57289528;348;224;NA;24;origin3;UKN;NA;0;season3;J;estimated;2606.58885;D
86;B;43.63312799;343;224;NA;24;origin3;UKN;NA;0;season3;J;estimated;2564.8722;D
86;B;43.72073922;338;224;NA;24;origin3;UKN;NA;0;season3;J;estimated;2526.08705;D
86;B;43.80835044;340;224;NA;24;origin3;UKN;NA;0;season3;J;estimated;2541.24933;D
86;B;43.90417522;343;224;NA;24;origin3;UKN;NA;0;season1;J;estimated;2564.8722;D
86;B;44.00821355;348;224;2602;24;origin3;UKN;NA;0;season1;J;measured;2602;D
86;B;44.13689254;348;226;2645;24;origin3;UKN;NA;0;season1;J;measured;2645;D
86;B;44.21629021;340;226;2698;24;origin3;UKN;NA;0;season2;J;measured;2698;D
86;B;44.26283368;343;226;2554;24;origin3;UKN;NA;0;season2;J;measured;2554;D
86;B;44.40246407;330;226;2667;24;origin3;UKN;NA;0;season2;J;measured;2667;D
86;B;44.47638604;335;226;NA;24;origin3;UKN;NA;0;season2;J;estimated;2539.36308;D
86;B;44.52019165;333;226;NA;24;origin3;UKN;NA;0;season3;J;estimated;2525.3734;D
86;B;44.64887064;325;226;NA;24;origin3;UKN;NA;0;season3;J;estimated;2474.10508;D
86;B;44.70362765;335;226;2448;24;origin3;UKN;NA;0;season3;J;measured;2448;D
86;B;44.78576318;343;224;2485;24;origin3;UKN;NA;0;season3;J;measured;2485;D
86;B;44.84052019;343;221;2561;24;origin3;UKN;NA;0;season1;J;measured;2561;D
86;B;44.97741273;343;224;2510;24;origin3;UKN;NA;0;season1;J;measured;2510;D
86;B;45.15263518;333;224;2678;24;origin3;UKN;NA;0;season1;J;measured;2678;D
86;B;45.24298426;330;226;2563;24;origin3;UKN;NA;0;season2;J;measured;2563;D
86;B;45.32238193;333;226;2548;24;origin3;UKN;NA;0;season2;J;measured;2548;D
86;B;45.3798768;335;226;2718;24;origin3;UKN;NA;0;season2;J;measured;2718;D
86;B;45.45927447;343;226;2597;24;origin3;UKN;NA;0;season2;J;measured;2597;D
86;B;45.53593429;343;226;2592;24;origin3;UKN;NA;0;season3;J;measured;2592;D
86;B;45.62902122;340;229;2608;24;origin3;UKN;NA;0;season3;J;measured;2608;D
86;B;45.72758385;335;229;2583;24;origin3;UKN;NA;0;season3;J;measured;2583;D
93;B;19.17260274;332.74;228.6;NA;24;origin1;Y;NA;0;season2;K;estimated;2569.271192588;F
93;B;20.27945205;322.58;228.6;NA;24;origin1;Y;NA;0;season3;K;estimated;2505.756850732;F
93;B;21.22465753;335.28;228.6;NA;24;origin1;Y;NA;0;season3;K;estimated;2587.041064592;F
93;B;22.28219178;340.36;229.87;NA;24;origin1;Y;NA;0;season3;K;estimated;2647.164252448;F
93;B;23.27671233;335.28;231.14;NA;24;origin1;Y;NA;0;season3;K;estimated;2631.668864592;F
93;B;24.23013699;347.98;231.14;NA;24;origin1;Y;NA;0;season3;K;estimated;2731.865943852;F
93;B;25.15068493;335.28;233.68;NA;24;origin1;Y;NA;0;season2;K;estimated;2676.296664592;F
93;B;28.04383562;347.98;233.68;NA;24;origin1;Y;NA;0;season2;K;estimated;2776.493743852;F
93;B;29.13972603;330.2;233.68;NA;24;origin1;Y;NA;0;season2;K;estimated;2641.5134352;F
93;B;30.81643836;345.44;233.68;NA;24;origin1;Y;NA;0;season1;K;estimated;2754.941298768;F
93;B;31.98082192;360.68;236.22;NA;24;origin1;Y;NA;0;season2;K;estimated;2940.231488512;F
93;B;32.98082192;350.52;238.76;NA;24;origin1;Y;NA;0;season2;K;estimated;2888.058303552;F
93;B;33.98082192;353.06;238.76;NA;24;origin1;Y;NA;0;season2;K;estimated;2911.123777868;F
93;B;34.98082192;358.14;238.76;NA;24;origin1;Y;NA;0;season2;K;estimated;2959.524270348;F
93;B;37.15068493;353.06;238.76;NA;24;origin1;Y;NA;0;season2;K;estimated;2911.123777868;F
93;B;38.04931507;355.6;238.76;NA;24;origin1;Y;NA;0;season2;K;estimated;2934.9457668;F
93;B;39.99452055;353.06;236.22;NA;24;origin1;Y;NA;0;season2;K;estimated;2866.495977868;F
93;B;44.16164384;368.3;243.84;NA;24;origin1;Y;NA;0;season2;K;estimated;3154.6590307;F
93;B;45.9890411;358.14;238.76;NA;24;origin1;Y;NA;0;season2;K;estimated;2959.524270348;F
96;B;48.35318275;365.76;213.36;NA;10;origin3;Y;NA;0;season2;F;estimated;2591.520868688;G
96;B;49.35797399;353.06;213.36;NA;10;origin3;Y;NA;0;season2;F;estimated;2464.845777868;G
96;B;50.30253251;347.98;238.76;NA;10;origin3;Y;NA;0;season2;F;estimated;2865.749343852;G
96;B;57.56605065;358;239;NA;10;origin3;Y;NA;0;season3;F;estimated;2962.36665;G
96;B;57.63449692;353;239;NA;10;origin3;Y;NA;0;season3;F;estimated;2914.787;G
96;B;57.71937029;348;239;NA;10;origin3;Y;NA;0;season3;F;estimated;2870.13885;G
96;B;57.80698152;348;239;NA;10;origin3;Y;NA;0;season3;F;estimated;2870.13885;G
96;B;57.90554415;351;239;NA;10;origin3;Y;NA;0;season1;F;estimated;2896.57596;G
96;B;57.93566051;351;239;NA;10;origin3;Y;NA;0;season1;F;estimated;2896.57596;G
96;B;58.00958248;356;239;2393;10;origin3;Y;NA;0;season1;F;measured;2393;G
96;B;58.13552361;358;239;3070;10;origin3;Y;NA;0;season1;F;measured;3070;G
96;B;58.21765914;348;241;3604;10;origin3;Y;NA;0;season2;F;measured;3604;G
96;B;58.2642026;348;241;2873;10;origin3;Y;NA;0;season2;F;measured;2873;G
96;B;58.40383299;351;241;2996;10;origin3;Y;NA;0;season2;F;measured;2996;G
96;B;58.47775496;345;241;NA;10;origin3;Y;NA;0;season2;F;estimated;2879.89708;G
96;B;58.52156057;315;241;NA;10;origin3;Y;NA;0;season3;F;estimated;2684.12308;G
96;B;58.65023956;320;241;NA;10;origin3;Y;NA;0;season3;F;estimated;2709.42333;G
96;B;58.70499658;361;239;2970;10;origin3;Y;NA;0;season3;F;measured;2970;G
96;B;58.7871321;361;239;2847;10;origin3;Y;NA;0;season3;F;measured;2847;G
96;B;58.84188912;361;241;2965;10;origin3;Y;NA;0;season1;F;measured;2965;G
96;B;58.97878166;366;241;2918;10;origin3;Y;NA;0;season1;F;measured;2918;G
96;B;59.15400411;358;239;3018;10;origin3;Y;NA;0;season1;F;measured;3018;G
96;B;59.23887748;351;244;2987;10;origin3;Y;NA;0;season2;F;measured;2987;G
96;B;59.321013;363;241;3192;10;origin3;Y;NA;0;season2;F;measured;3192;G
96;B;59.38398357;356;239;2964;10;origin3;Y;NA;0;season2;F;measured;2964;G
96;B;59.45790554;348;239;2807;10;origin3;Y;NA;0;season2;F;measured;2807;G
96;B;59.53730322;351;241;2881;10;origin3;Y;NA;0;season3;F;measured;2881;G
96;B;59.63039014;343;239;2842;10;origin3;Y;NA;0;season3;F;measured;2842;G
96;B;59.72895277;351;241;2887;10;origin3;Y;NA;0;season3;F;measured;2887;G
96;B;59.77823409;351;241;2928;10;origin3;Y;NA;0;season3;F;measured;2928;G
96;B;59.91238877;361;241;2958;10;origin3;Y;NA;0;season1;F;measured;2958;G
96;B;59.97262149;358;239;2997;10;origin3;Y;NA;0;season1;F;measured;2997;G
96;B;60.06844627;361;241;3021;10;origin3;Y;NA;0;season1;F;measured;3021;G
96;B;60.33127995;NA;NA;2942;10;origin3;Y;NA;0;season2;F;measured;2942;G
96;B;63.98631075;379;244;NA;10;origin3;Y;NA;0;season1;F;estimated;3282.06316;G
99;B;21.29226557;345.44;238.76;NA;24;origin1;Y;NA;0;season1;N;estimated;2844.196898768;F
99;B;23.79466119;365.76;246.38;NA;24;origin1;Y;NA;0;season3;N;estimated;3171.682268688;F
99;B;26.5982204;327.66;246.38;NA;24;origin1;Y;NA;0;season2;N;estimated;2848.395592428;F
99;B;28.43258042;370.84;246.38;NA;24;origin1;Y;NA;0;season1;N;estimated;3227.647907328;F
99;B;30.4421629;347.98;246.38;NA;24;origin1;Y;NA;0;season1;N;estimated;2999.632743852;F
99;B;31.52635181;365.76;247.65;NA;24;origin1;Y;NA;0;season2;N;estimated;3193.996168688;F
99;B;32.35865845;378.46;248.92;NA;24;origin1;Y;NA;0;season1;N;estimated;3361.898024908;F
99;B;35.21697467;386.08;254;NA;24;origin1;Y;NA;0;season1;N;estimated;3547.584574032;F
99;B;36.25188227;386.08;254;NA;24;origin1;Y;NA;0;season1;N;estimated;3547.584574032;F
99;B;36.74469541;368.3;248.92;NA;24;origin1;Y;NA;0;season2;N;estimated;3243.9146307;F
99;B;36.96098563;386.08;254;NA;24;origin1;Y;NA;0;season3;N;estimated;3547.584574032;F
99;B;39.53182752;373.38;254;NA;24;origin1;Y;NA;0;season2;N;estimated;3390.648898572;F
99;B;43.28268309;371;246;3271;24;origin1;Y;NA;0;season1;N;measured;3271;F
99;B;43.45242984;NA;NA;3295;24;origin1;Y;NA;0;season2;N;measured;3295;F
99;B;43.77823409;NA;NA;3322;24;origin1;Y;NA;0;season2;N;measured;3322;F
99;B;43.82477755;378;257;3321;24;origin1;Y;NA;0;season3;N;measured;3321;F
99;B;43.88227242;392;248;3531;24;origin1;Y;NA;0;season3;N;measured;3531;F
99;B;44.10130048;385;244;3492;24;origin1;Y;NA;0;season3;N;measured;3492;F
99;B;44.15605749;390;246;3492;24;origin1;Y;NA;0;season1;N;measured;3492;F
100;B;44.82409309;384;257;3451;24;origin1;N;1.921971249;0;season1;G;measured;3451;G
100;B;45.03764545;354;255;3263;24;origin1;N;1.708418889;0;season2;G;measured;3263;G
100;B;45.11430527;354;255;3316;24;origin1;N;1.631759069;0;season2;G;measured;3316;G
100;B;45.19917864;354;255;3320;24;origin1;N;1.546885699;0;season2;G;measured;3320;G
100;B;45.28131417;370;NA;3366;24;origin1;N;1.464750169;0;season2;G;measured;3366;G
100;B;45.36618754;370;257;3330;24;origin1;N;1.379876799;0;season3;G;measured;3330;G
100;B;45.44832307;376;250;3211;24;origin1;N;1.297741269;0;season3;G;measured;3211;G
100;B;45.53319644;373;255;3200;24;origin1;N;1.212867899;0;season3;G;measured;3200;G
100;B;45.61806982;375;255;3204;24;origin1;N;1.127994519;0;season3;G;measured;3204;G
100;B;45.70020534;361;250;3124;24;origin1;N;1.045858999;0;season1;G;measured;3124;G
100;B;45.80971937;NA;NA;3166;24;origin1;N;0.936344969;1;season1;G;measured;3166;G
100;B;45.85352498;360;252;3153;24;origin1;N;0.892539359;1;season1;G;measured;3153;G
100;B;46.08350445;361;250;3482;24;origin1;N;0.662559889;1;season2;G;measured;3482;G
100;B;46.23408624;361;252;3151;24;origin1;N;0.511978099;1;season2;G;measured;3151;G
100;B;46.2587269;359;253;2995;24;origin1;N;0.487337439;1;season2;G;measured;2995;G
100;B;46.33264887;355;252;2946;24;origin1;N;0.413415469;1;season3;G;measured;2946;G
103;B;50.55715264;399;257;NA;17;origin3;Y;NA;0;season3;F;estimated;3779.35596;G
103;B;50.63655031;401;257;NA;17;origin3;Y;NA;0;season3;F;estimated;3808.82396;G
103;B;50.71594798;406;257;NA;17;origin3;Y;NA;0;season3;F;estimated;3884.54601;G
103;B;50.80082136;411;257;NA;17;origin3;Y;NA;0;season3;F;estimated;3963.19956;G
103;B;50.90759754;409;257;NA;17;origin3;Y;NA;0;season1;F;estimated;3931.38636;G
103;B;50.93497604;406;257;NA;17;origin3;Y;NA;0;season1;F;estimated;3884.54601;G
103;B;51.00889802;414;257;4371;17;origin3;Y;NA;0;season1;F;measured;4371;G
103;B;51.15947981;427;257;4500;17;origin3;Y;NA;0;season1;F;measured;4500;G
103;B;51.22792608;409;257;4500;17;origin3;Y;NA;0;season2;F;measured;4500;G
103;B;51.2881588;422;257;4500;17;origin3;Y;NA;0;season2;F;measured;4500;G
103;B;51.40041068;424;257;3923;17;origin3;Y;NA;0;season2;F;measured;3923;G
103;B;51.4661191;422;257;NA;17;origin3;Y;NA;0;season2;F;estimated;4146.55625;G
103;B;51.50444901;411;257;NA;17;origin3;Y;NA;0;season3;F;estimated;3963.19956;G
103;B;51.6550308;409;257;NA;17;origin3;Y;NA;0;season3;F;estimated;3931.38636;G
103;B;51.67419576;427;259;4465;17;origin3;Y;NA;0;season3;F;measured;4465;G
103;B;51.75633128;437;259;4398;17;origin3;Y;NA;0;season3;F;measured;4398;G
103;B;51.83572895;442;259;4407;17;origin3;Y;NA;0;season1;F;measured;4407;G
103;B;51.92881588;447;259;4470;17;origin3;Y;NA;0;season1;F;measured;4470;G
103;B;52.1670089;450;259;4439;17;origin3;Y;NA;0;season1;F;measured;4439;G
103;B;52.24366872;452;259;4446;17;origin3;Y;NA;0;season2;F;measured;4446;G
103;B;52.38603696;427;262;4582;17;origin3;Y;NA;0;season2;F;measured;4582;G
103;B;52.48733744;409;257;4319;17;origin3;Y;NA;0;season2;F;measured;4319;G
103;B;52.56673511;399;259;4256;17;origin3;Y;NA;0;season3;F;measured;4256;G
103;B;52.65160849;399;262;4218;17;origin3;Y;NA;0;season3;F;measured;4218;G
103;B;52.75017112;396;259;3846;17;origin3;Y;NA;0;season3;F;measured;3846;G
103;B;52.82409309;394;259;3852;17;origin3;Y;NA;0;season3;F;measured;3852;G
103;B;52.86516085;401;254;4254;17;origin3;Y;NA;0;season1;F;measured;4254;G
103;B;52.99931554;399;254;4168;17;origin3;Y;NA;0;season1;F;measured;4168;G
103;B;53.06776181;396;254;4221;17;origin3;Y;NA;0;season1;F;measured;4221;G
114;B;51.32922656;383.54;259.08;NA;18;origin3;Y;NA;0;season2;F;estimated;3603.940009708;G
115;B;42.2587269;386.08;269.24;NA;21;origin3;Y;NA;0;season2;G;estimated;3815.351374032;G
115;B;47.00068446;383.54;279;3993;21;origin3;Y;NA;0;season1;G;measured;3993;G
115;B;47.21149897;327;271;4078;21;origin3;Y;NA;0;season2;G;measured;4078;G
115;B;47.2881588;327;271;4231;21;origin3;Y;NA;0;season2;G;measured;4231;G
115;B;47.37303217;327;271;4273;21;origin3;Y;NA;0;season2;G;measured;4273;G
115;B;47.40314853;NA;NA;4272.5;21;origin3;Y;NA;0;season2;G;measured;4272.5;G
115;B;47.49075975;NA;NA;4261;21;origin3;Y;NA;0;season2;G;measured;4261;G
115;B;47.54004107;381;268;4178;21;origin3;Y;NA;0;season3;G;measured;4178;G
115;B;47.55373032;NA;NA;4178;21;origin3;Y;NA;0;season3;G;measured;4178;G
115;B;47.62217659;380;267;4189;21;origin3;Y;NA;0;season3;G;measured;4189;G
115;B;47.62491444;NA;NA;4189;21;origin3;Y;NA;0;season3;G;measured;4189;G
115;B;47.70704997;376;267;4081;21;origin3;Y;NA;0;season3;G;measured;4081;G
115;B;47.79192334;378;267;4099;21;origin3;Y;NA;0;season3;G;measured;4099;G
115;B;47.87132101;NA;NA;4028;21;origin3;Y;NA;0;season1;G;measured;4028;G
115;B;47.87405886;370;270;4028;21;origin3;Y;NA;0;season1;G;measured;4028;G
115;B;48.0054757;382;268;4147;21;origin3;Y;NA;0;season1;G;measured;4147;G
115;B;48.08213552;382;268;4271;21;origin3;Y;NA;0;season1;G;measured;4271;G
115;B;48.29568789;385;268;4530;21;origin3;Y;NA;0;season2;G;measured;4530;G
115;B;48.30663929;378.46;269.24;NA;21;origin3;Y;NA;0;season2;G;estimated;3718.920424908;G
115;B;48.40520192;370;NA;4171;21;origin3;Y;NA;0;season2;G;measured;4171;G
115;B;48.43258042;381;268;NA;21;origin3;Y;NA;0;season2;G;estimated;3728.52076;G
115;B;48.43531828;NA;NA;4136;21;origin3;Y;NA;0;season2;G;measured;4136;G
115;B;48.5065024;371;269;4091;21;origin3;Y;NA;0;season3;G;measured;4091;G
115;B;48.78302533;NA;NA;4147;21;origin3;Y;NA;0;season3;G;measured;4147;G
115;B;49.34154689;389;270;4070;21;origin3;Y;NA;0;season2;G;measured;4070;G
115;B;49.49760438;400;270;4110;21;origin3;Y;NA;0;season2;G;measured;4110;G
115;B;49.54962355;395;270;4108;21;origin3;Y;NA;0;season3;G;measured;4108;G
115;B;49.97946612;372;270;4156;21;origin3;Y;NA;0;season1;G;measured;4156;G
115;B;50.0698152;384;270;4143;21;origin3;Y;NA;0;season1;G;measured;4143;G
115;B;50.15195072;386;270;4146;21;origin3;Y;NA;0;season1;G;measured;4146;G
115;B;50.23134839;384;270;4141;21;origin3;Y;NA;0;season2;G;measured;4141;G
115;B;50.31895962;369;270;3264.3;21;origin3;Y;NA;0;season2;G;measured;3264.3;G
115;B;50.83093771;380;270;4130;21;origin3;Y;NA;0;season3;G;measured;4130;G
115;B;50.90485969;383;270;4135;21;origin3;Y;NA;0;season1;G;measured;4135;G
115;B;50.9596167;373;NA;3339.1;21;origin3;Y;NA;0;season1;G;measured;3339.1;G
115;B;51.24161533;365.76;269.24;NA;21;origin3;Y;NA;0;season2;G;estimated;3573.332468688;G
115;B;51.32922656;367;NA;3226.9;21;origin3;Y;NA;0;season2;G;measured;3226.9;G
115;B;51.40862423;367;271;NA;21;origin3;Y;NA;0;season2;G;estimated;3617.6374;G
115;B;51.47980835;368;270;NA;21;origin3;Y;NA;0;season2;G;estimated;3610.99045;G
115;B;51.55920602;369;271;NA;21;origin3;Y;NA;0;season3;G;estimated;3639.60076;G
115;B;51.61396304;376;277;3395.2;21;origin3;Y;NA;0;season3;G;measured;3395.2;G
115;B;51.74264203;378;277;NA;21;origin3;Y;NA;0;season3;G;estimated;3849.66025;G
115;B;51.8220397;379;278;NA;21;origin3;Y;NA;0;season3;G;estimated;3879.44316;G
115;B;51.91238877;383;278;NA;21;origin3;Y;NA;0;season1;G;estimated;3929.4674;G
115;B;51.95619439;387;273;3600.9;21;origin3;Y;NA;0;season1;G;measured;3600.9;G
115;B;52.07392197;389;274;NA;21;origin3;Y;NA;0;season1;G;estimated;3937.74156;G
115;B;52.15879535;390;275;NA;21;origin3;Y;NA;0;season1;G;estimated;3968.81433;G
115;B;52.24366872;400;276;NA;21;origin3;Y;NA;0;season2;G;estimated;4127.86133;G
115;B;52.33675565;390;276;3657;21;origin3;Y;NA;0;season2;G;measured;3657;G
